id,title,revenue,budget,year_movie,profit
8090,Untraceable,"32,483,410","35,000,000",2008,"-2,516,590"
1713,Jungle Fever,"32,482,682","14,000,000",1991,"18,482,682"
87818,Movie 43,"32,438,988","6,000,000",2013,"26,438,988"
33542,Rumble in the Bronx,"32,392,047","7,500,000",1995,"24,892,047"
10592,Hart's War,"32,287,044","70,000,000",2002,"-37,712,956"
10436,The Age of Innocence,"32,255,440","34,000,000",1993,"-1,744,560"
227719,Project Almanac,"32,248,241","12,000,000",2015,"20,248,241"
1547,The Lost Boys,"32,222,567","8,500,000",1987,"23,722,567"
81796,Lockout,"32,204,030","20,000,000",2012,"12,204,030"
2155,Reindeer Games,"32,168,970","42,000,000",2000,"-9,831,030"
10128,Alien Nation,"32,155,047","16,000,000",1988,"16,155,047"
10163,The Lawnmower Man,"32,101,000","10,000,000",1992,"22,101,000"
11886,Robin Hood,"32,056,467","15,000,000",1973,"17,056,467"
1272,Sunshine,"32,017,803","50,000,000",2007,"-17,982,197"
38303,You Again,"32,005,248","20,000,000",2010,"12,005,248"
375290,Airlift,"32,000,000","4,500,000",2016,"27,500,000"
539,Psycho,"32,000,000","806,948",2060,"31,193,052"
3040,Night Watch,"32,000,000","4,200,000",2004,"27,800,000"
8860,Metro,"31,987,563","55,000,000",1997,"-23,012,437"
814,An American Werewolf in London,"31,973,249","10,000,000",1981,"21,973,249"
23082,The Invention of Lying,"31,912,793","18,500,000",2009,"13,412,793"
11033,Dressed to Kill,"31,899,000","6,500,000",1980,"25,399,000"
10747,The Outlaw Josey Wales,"31,800,000","3,700,000",1976,"28,100,000"
11519,1941,"31,755,742","35,000,000",1979,"-3,244,258"
122081,Spring Breakers,"31,724,284","5,000,000",2013,"26,724,284"
17332,The Soloist,"31,720,158","60,000,000",2009,"-28,279,842"
20391,Paint Your Wagon,"31,678,778","20,000,000",2069,"11,678,778"
10156,History of the World: Part I,"31,672,907","11,000,000",1981,"20,672,907"
1833,Rent,"31,670,620","40,000,000",2005,"-8,329,380"
12919,Can't Buy Me Love,"31,623,833","1,800,000",1987,"29,823,833"
10371,For Richer or Poorer,"31,611,225","35,000,000",1997,"-3,388,775"
16555,Daddy's Little Girls,"31,609,243","10,000,000",2007,"21,609,243"
11780,Rob Roy,"31,596,911","28,000,000",1995,"3,596,911"
512,Scoop,"31,584,901","4,000,000",2006,"27,584,901"
11040,Little Big Man,"31,559,552","15,000,000",1970,"16,559,552"
19994,Jennifer's Body,"31,556,061","16,000,000",2009,"15,556,061"
157849,A Most Wanted Man,"31,554,855","15,000,000",2014,"16,554,855"
81481,Silenced,"31,500,000","2,200,000",2011,"29,300,000"
12573,A Serious Man,"31,430,334","7,000,000",2009,"24,430,334"
23631,Machete,"31,327,899","20,000,000",2010,"11,327,899"
36683,20th Century Boys - Chapter 1: Beginning of the End,"31,244,858","20,000,000",2008,"11,244,858"
19084,Johnson Family Vacation,"31,179,516","12,000,000",2004,"19,179,516"
8386,How High,"31,155,435","12,000,000",2001,"19,155,435"
13150,Pride and Glory,"31,148,328","30,000,000",2008,"1,148,328"
49526,Premium Rush,"31,083,599","35,000,000",2012,"-3,916,401"
9920,Ultraviolet,"31,070,211","30,000,000",2006,"1,070,211"
12535,High Anxiety,"31,063,038","3,400,000",1977,"27,663,038"
15772,Guru,"31,000,000","4,700,000",2007,"26,300,000"
102632,Rowdy Rathore,"31,000,000","6,700,000",2012,"24,300,000"
10956,Joe Dirt,"30,987,695","17,700,000",2001,"13,287,695"
293767,Billy Lynn's Long Halftime Walk,"30,930,984","40,000,000",2016,"-9,069,016"
841,Dune,"30,925,690","40,000,000",1984,"-9,074,310"
34322,Murphy's Romance,"30,867,525","13,000,000",1985,"17,867,525"
30497,The Texas Chain Saw Massacre,"30,859,000","85,000",1974,"30,774,000"
2493,The Princess Bride,"30,857,814","16,000,000",1987,"14,857,814"
1534,Pathfinder,"30,822,861","45,000,000",2007,"-14,177,139"
137321,Winter's Tale,"30,800,231","60,000,000",2014,"-29,199,769"
11586,Exorcist II: The Heretic,"30,749,142","14,000,000",1977,"16,749,142"
335791,When the Bough Breaks,"30,658,387","10,000,000",2016,"20,658,387"
1832,Dogma,"30,652,890","10,000,000",1999,"20,652,890"
598,City of God,"30,641,770","3,300,000",2002,"27,341,770"
11547,Cabin Fever,"30,553,394","1,500,000",2003,"29,053,394"
70868,I Don't Know How She Does It,"30,551,495","24,000,000",2011,"6,551,495"
11400,The New World,"30,536,013","30,000,000",2005,"536,013"
9910,Two for the Money,"30,526,509","35,000,000",2005,"-4,473,491"
238615,Self/less,"30,523,226","26,000,000",2015,"4,523,226"
11426,From Here to Eternity,"30,500,000","1,650,000",2053,"28,850,000"
123,The Lord of the Rings,"30,471,420","4,000,000",1978,"26,471,420"
8329,[REC],"30,448,000","1,500,000",2007,"28,948,000"
63492,What's Your Number?,"30,426,096","20,000,000",2011,"10,426,096"
210860,Mortdecai,"30,418,560","60,000,000",2015,"-29,581,440"
10591,The Girl Next Door,"30,411,183","25,000,000",2004,"5,411,183"
10269,Yentl,"30,400,000","12,000,000",1983,"18,400,000"
94348,Alex Cross,"30,353,232","45,000,000",2012,"-14,646,768"
9429,A Night at the Roxbury,"30,331,165","17,000,000",1998,"13,331,165"
9691,Assassins,"30,303,072","50,000,000",1995,"-19,696,928"
22309,The Fighting Temptations,"30,238,577","15,000,000",2003,"15,238,577"
14047,The Great Debaters,"30,226,144","15,000,000",2007,"15,226,144"
8491,Weekend at Bernie's,"30,218,387","6,500,000",1989,"23,718,387"
11398,The Art of War,"30,199,105","40,000,000",2000,"-9,800,895"
232679,When the Game Stands Tall,"30,127,963","15,000,000",2014,"15,127,963"
11058,Godsend,"30,114,487","25,000,000",2004,"5,114,487"
9594,Double Impact,"30,102,717","15,000,000",1991,"15,102,717"
10135,Road House,"30,050,028","15,000,000",1989,"15,050,028"
747,Shaun of the Dead,"30,039,392","4,000,000",2004,"26,039,392"
15764,Sophie's Choice,"30,036,000","12,000,000",1982,"18,036,000"
11141,Laws of Attraction,"30,016,165","28,000,000",2004,"2,016,165"
2103,Solaris,"30,002,758","47,000,000",2002,"-16,997,242"
11620,Quo Vadis,"30,000,000","8,250,000",2051,"21,750,000"
26520,Bob & Carol & Ted & Alice,"30,000,000","2,000,000",2069,"28,000,000"
140870,Minuscule: Valley of the Lost Ants,"30,000,000","19,700,000",2013,"10,300,000"
14248,Igor,"30,000,000","25,000,000",2008,"5,000,000"
7227,Airport '77,"30,000,000","6,000,000",1977,"24,000,000"
829,Chinatown,"30,000,000","6,000,000",1974,"24,000,000"
10331,Night of the Living Dead,"30,000,000","114,000",2068,"29,886,000"
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"29,999,213","3,000,000",1985,"26,999,213"
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,"29,950,000","5,600,000",2065,"24,350,000"
25195,Leap Year,"29,922,472","19,000,000",2010,"10,922,472"
331313,Keeping Up with the Joneses,"29,918,745","40,000,000",2016,"-10,081,255"
19507,Neighbors,"29,916,207","8,500,000",1981,"21,416,207"
9682,Pulse,"29,907,685","38,000,000",2006,"-8,092,315"
9093,The Four Feathers,"29,882,645","35,000,000",2002,"-5,117,355"
86837,Amour,"29,844,753","8,900,000",2012,"20,944,753"
9040,Serpico,"29,800,000","3,000,000",1973,"26,800,000"
10948,The Fox and the Hound,"29,800,000","12,000,000",1981,"17,800,000"
249660,God's Not Dead,"29,789,000","17,000,000",2014,"12,789,000"
9824,Mystery Men,"29,762,011","68,000,000",1999,"-38,237,989"
11307,The World According to Garp,"29,712,172","17,000,000",1982,"12,712,172"
5852,Angel Eyes,"29,700,000","53,000,000",2001,"-23,300,000"
70436,The Raven,"29,657,751","26,000,000",2012,"3,657,751"
11165,Tora! Tora! Tora!,"29,548,291","25,485,000",1970,"4,063,291"
6973,In the Valley of Elah,"29,541,790","23,000,000",2007,"6,541,790"
26390,Brooklyn's Finest,"29,536,299","17,000,000",2009,"12,536,299"
10523,W.,"29,506,464","25,100,000",2008,"4,406,464"
39385,La vérité si je mens !,"29,456,000","4,000,000",1997,"25,456,000"
15301,Twilight Zone: The Movie,"29,450,919","10,000,000",1983,"19,450,919"
764,The Evil Dead,"29,400,000","350,000",1981,"29,050,000"
5955,The Pledge,"29,400,000","35,000,000",2001,"-5,600,000"
26352,A Low Down Dirty Shame,"29,392,418","10,000,000",1994,"19,392,418"
4251,Veer-Zaara,"29,385,320","7,000,000",2004,"22,385,320"
16161,Baby Boy,"29,381,649","16,000,000",2001,"13,381,649"
10779,The Frighteners,"29,359,216","30,000,000",1996,"-640,784"
11132,Confessions of a Teenage Drama Queen,"29,331,068","15,000,000",2004,"14,331,068"
340666,Nocturnal Animals,"29,252,978","22,500,000",2016,"6,752,978"
377985,Fan,"29,251,596","16,000,000",2016,"13,251,596"
9452,Bulworth,"29,202,884","30,000,000",1998,"-797,116"
213681,Masterminds,"29,200,000","25,000,000",2016,"4,200,000"
85870,My Way,"29,193,330","27,563,396",2012,"1,629,934"
378,Raising Arizona,"29,180,280","6,000,000",1987,"23,180,280"
16323,The Rose,"29,174,648","9,250,000",1979,"19,924,648"
11052,Yu-Gi-Oh! The Movie,"29,170,410","20,000,000",2004,"9,170,410"
25188,The Last Picture Show,"29,133,000","1,300,000",1971,"27,833,000"
10712,Far from Heaven,"29,027,914","13,500,000",2002,"15,527,914"
14536,New in Town,"29,010,817","8,000,000",2009,"21,010,817"
85435,A Few Best Men,"29,007,412","12,468,389",2011,"16,539,023"
28355,Case 39,"29,000,000","27,000,000",2009,"2,000,000"
8970,The Out-of-Towners,"29,000,000","75,000,000",1999,"-46,000,000"
25132,Shorts,"28,972,508","40,000,000",2009,"-11,027,492"
47327,Drive Angry,"28,931,401","50,000,000",2011,"-21,068,599"
10539,James and the Giant Peach,"28,921,264","38,000,000",1996,"-9,078,736"
10911,The Guns of Navarone,"28,900,000","6,000,000",2061,"22,900,000"
87093,Big Eyes,"28,883,511","10,000,000",2014,"18,883,511"
200505,Draft Day,"28,831,145","25,000,000",2014,"3,831,145"
17047,Agent Cody Banks 2: Destination London,"28,818,995","26,000,000",2004,"2,818,995"
14181,Boiler Room,"28,780,255","26,000,000",2000,"2,780,255"
9663,Starman,"28,744,356","22,000,000",1984,"6,744,356"
11884,The Last Starfighter,"28,733,290","15,000,000",1984,"13,733,290"
9902,Wrong Turn,"28,650,575","12,600,000",2003,"16,050,575"
5693,Hoosiers,"28,607,524","9,000,000",1986,"19,607,524"
9372,Super Size Me,"28,575,078","65,000",2004,"28,510,078"
9430,Go,"28,451,622","6,500,000",1999,"21,951,622"
7508,Taare Zameen Par,"28,430,000","2,600,000",2007,"25,830,000"
874,A Man for All Seasons,"28,350,000","3,900,000",2066,"24,450,000"
278,The Shawshank Redemption,"28,341,469","25,000,000",1994,"3,341,469"
14623,Thunderbirds,"28,283,637","57,000,000",2004,"-28,716,363"
103,Taxi Driver,"28,262,574","1,300,000",1976,"26,962,574"
68722,The Master,"28,258,060","32,000,000",2012,"-3,741,940"
10634,Friday,"28,215,918","3,500,000",1995,"24,715,918"
26386,Ernest Saves Christmas,"28,202,109","6,000,000",1988,"22,202,109"
173,"20,000 Leagues Under the Sea","28,200,000","5,000,000",2054,"23,200,000"
10557,East Is East,"28,200,000","3,800,000",1999,"24,400,000"
24418,Cirque du Freak: The Vampire's Assistant,"28,169,671","40,000,000",2009,"-11,830,329"
60935,The Thing,"28,128,670","35,000,000",2011,"-6,871,330"
30943,The Deep End of the Ocean,"28,121,100","38,000,000",1999,"-9,878,900"
2575,The Tailor of Panama,"28,008,462","21,000,000",2001,"7,008,462"
442,Popular Music,"28,000,000","2,224,000",2004,"25,776,000"
76788,Mankatha,"28,000,000","6,100,000",2011,"21,900,000"
9044,Tristan & Isolde,"28,000,000","31,000,000",2006,"-3,000,000"
426,Vertigo,"28,000,000","2,479,000",2058,"25,521,000"
9516,Menace II Society,"27,900,000","3,500,000",1993,"24,400,000"
16007,Death Note,"27,793,200","20,000,000",2006,"7,793,200"
9885,Wolf Creek,"27,762,648","1,000,000",2005,"26,762,648"
14736,Love & Basketball,"27,728,118","20,000,000",2000,"7,728,118"
10677,Dirty Dancing: Havana Nights,"27,685,016","25,000,000",2004,"2,685,016"
8198,The Quiet American,"27,674,124","30,000,000",2002,"-2,325,876"
13374,Ice Princess,"27,645,491","25,000,000",2005,"2,645,491"
2100,The Last Castle,"27,642,707","72,000,000",2001,"-44,357,293"
13279,Lakeview Terrace,"27,640,028","20,000,000",2008,"7,640,028"
20766,The Road,"27,635,305","32,000,000",2009,"-4,364,695"
9763,Goal!: The Dream Begins,"27,610,873","30,000,000",2005,"-2,389,127"
72113,Carnage,"27,603,069","25,000,000",2011,"2,603,069"
8291,Poetic Justice,"27,515,786","14,000,000",1993,"13,515,786"
16406,Dick,"27,500,000","13,000,000",1999,"14,500,000"
48231,A Dangerous Method,"27,462,041","15,000,000",2011,"12,462,041"
17360,Escape to Victory,"27,453,418","10,000,000",1981,"17,453,418"
124459,The Incredible Burt Wonderstone,"27,437,881","30,000,000",2013,"-2,562,119"
18320,The Young Victoria,"27,409,889","35,000,000",2009,"-7,590,111"
8130,Desperately Seeking Susan,"27,400,000","5,000,000",1985,"22,400,000"
9263,Now and Then,"27,400,000","12,000,000",1995,"15,400,000"
282984,Irrational Man,"27,391,084","11,000,000",2015,"16,391,084"
14442,Ella Enchanted,"27,388,767","31,000,000",2004,"-3,611,233"
10633,In the Heat of the Night,"27,379,978","2,000,000",2067,"25,379,978"
37964,Brown Sugar,"27,362,712","8,000,000",2002,"19,362,712"
192136,Mandela: Long Walk to Freedom,"27,330,000","35,000,000",2013,"-7,670,000"
380111,Flight Crew,"27,305,571","10,000,000",2016,"17,305,571"
26688,Sorority Row,"27,206,120","12,500,000",2009,"14,706,120"
2666,Dark City,"27,200,316","27,000,000",1998,"200,316"
826,The Bridge on the River Kwai,"27,200,000","3,000,000",2057,"24,200,000"
15927,A Passage to India,"27,187,653","8,000,000",1984,"19,187,653"
172391,Khumba,"27,187,375","20,000,000",2013,"7,187,375"
8982,The Protector,"27,165,581","6,000,000",2005,"21,165,581"
261392,American Ultra,"27,139,524","28,000,000",2015,"-860,476"
49494,The Eagle,"27,122,040","25,000,000",2011,"2,122,040"
3604,Flash Gordon,"27,107,960","35,000,000",1980,"-7,892,040"
10069,Stay Alive,"27,105,095","9,000,000",2006,"18,105,095"
11497,All Dogs Go to Heaven,"27,100,027","13,800,000",1989,"13,300,027"
13342,Fast Times at Ridgemont High,"27,092,880","4,500,000",1982,"22,592,880"
11370,The Musketeer,"27,053,815","40,000,000",2001,"-12,946,185"
9448,The Big Hit,"27,007,143","13,000,000",1998,"14,007,143"
2295,Clerks II,"26,888,376","5,000,000",2006,"21,888,376"
9665,Glory,"26,828,365","18,000,000",1989,"8,828,365"
4141,Shoot 'Em Up,"26,820,641","39,000,000",2007,"-12,179,359"
9785,The Invisible,"26,810,113","30,000,000",2007,"-3,189,887"
417644,CHiPS,"26,800,152","25,000,000",2017,"1,800,152"
401,Garden State,"26,781,723","2,500,000",2004,"24,281,723"
10780,Overboard,"26,713,187","1,880,006",1987,"24,833,181"
8413,Event Horizon,"26,673,242","60,000,000",1997,"-33,326,758"
292280,The Bye Bye Man,"26,667,197","7,400,000",2017,"19,267,197"
185,A Clockwork Orange,"26,589,000","2,200,000",1971,"24,389,000"
9406,An American Werewolf in Paris,"26,570,463","22,000,000",1997,"4,570,463"
340837,A Cure for Wellness,"26,559,557","40,000,000",2017,"-13,440,443"
11034,The Great Gatsby,"26,533,200","6,500,000",1974,"20,033,200"
12246,Mongol: The Rise of Genghis Khan,"26,527,510","18,000,000",2007,"8,527,510"
10766,Damien: Omen II,"26,518,355","6,800,000",1978,"19,718,355"
288158,The Woman in Black 2: Angel of Death,"26,501,323","1,000,000",2014,"25,501,323"
11017,Billy Madison,"26,488,734","10,000,000",1995,"16,488,734"
17689,The Gauntlet,"26,414,658","5,500,000",1977,"20,914,658"
16094,House Party,"26,386,000","2,500,000",1990,"23,886,000"
2360,Saving Grace,"26,330,482","10,000,000",2000,"16,330,482"
17207,Houseguest,"26,325,256","10,500,000",1995,"15,825,256"
14411,Sinbad: Legend of the Seven Seas,"26,288,320","60,000,000",2003,"-33,711,680"
41280,Private Lessons,"26,279,000","2,800,000",1981,"23,479,000"
222936,Aloha,"26,250,020","37,000,000",2015,"-10,749,980"
9573,Blood Work,"26,199,517","50,000,000",2002,"-23,800,483"
9075,Black Book,"26,193,068","21,000,000",2006,"5,193,068"
2122,The Whole Ten Yards,"26,155,781","40,000,000",2004,"-13,844,219"
38319,Your Highness,"26,121,638","49,900,000",2011,"-23,778,362"
24684,An Education,"26,096,852","7,500,000",2009,"18,596,852"
225565,That Awkward Moment,"26,049,082","8,000,000",2014,"18,049,082"
1955,The Elephant Man,"26,010,864","5,000,000",1980,"21,010,864"
2291,Jacob's Ladder,"25,965,144","25,000,000",1990,"965,144"
283552,The Light Between Oceans,"25,956,113","20,000,000",2016,"5,956,113"
2148,The Cotton Club,"25,928,721","58,000,000",1984,"-32,071,279"
11918,Superhero Movie,"25,871,834","35,000,000",2008,"-9,128,166"
755,From Dusk Till Dawn,"25,836,616","19,000,000",1996,"6,836,616"
10733,The Alamo,"25,819,961","145,000,000",2004,"-119,180,039"
9529,Candyman,"25,792,310","6,000,000",1992,"19,792,310"
97365,Rust and Bone,"25,762,027","15,400,000",2012,"10,362,027"
13938,The Last Dragon,"25,754,284","10,000,000",1985,"15,754,284"
13809,RockNRolla,"25,739,015","18,000,000",2008,"7,739,015"
15037,Can't Hardly Wait,"25,605,015","10,000,000",1998,"15,605,015"
50357,Apollo 18,"25,562,924","5,000,000",2011,"20,562,924"
11281,Halloween II,"25,533,818","2,500,000",1981,"23,033,818"
318917,Look Who's Back,"25,513,752","3,196,621",2015,"22,317,131"
377,A Nightmare on Elm Street,"25,504,513","1,800,000",1984,"23,704,513"
13950,All About the Benjamins,"25,482,931","14,000,000",2002,"11,482,931"
4961,Mimic,"25,480,490","30,000,000",1997,"-4,519,510"
9009,Dark Water,"25,473,093","30,000,000",2005,"-4,526,907"
399019,The Beguiled,"25,442,939","10,500,000",2017,"14,942,939"
8068,Desperado,"25,405,445","7,000,000",1995,"18,405,445"
8398,The Hitcher,"25,399,945","10,000,000",2007,"15,399,945"
81390,A Lonely Place to Die,"25,345,000","4,000,000",2011,"21,345,000"
11575,The Great Race,"25,333,333","12,000,000",2065,"13,333,333"
253235,And So It Goes,"25,312,387","18,000,000",2014,"7,312,387"
9703,The Last Legion,"25,303,038","67,000,000",2007,"-41,696,962"
9701,North Country,"25,224,242","35,000,000",2005,"-9,775,758"
15413,Don't Tell Mom the Babysitter's Dead,"25,196,249","10,000,000",1991,"15,196,249"
13572,Twisted,"25,195,000","50,000,000",2004,"-24,805,000"
267193,Grimsby,"25,182,929","35,000,000",2016,"-9,817,071"
145135,Dark Skies,"25,174,316","3,500,000",2013,"21,674,316"
8197,Midnight in the Garden of Good and Evil,"25,105,255","35,000,000",1997,"-9,894,745"
16158,The Wood,"25,059,640","6,000,000",1999,"19,059,640"
12160,Wyatt Earp,"25,052,000","63,000,000",1994,"-37,948,000"
1991,Death Proof,"25,037,897","25,000,000",2007,"37,897"
316152,Free State of Jones,"25,035,950","50,000,000",2016,"-24,964,050"
70590,Singham,"25,034,000","3,062,000",2011,"21,972,000"
11285,Cocoon: The Return,"25,024,919","17,500,000",1988,"7,524,919"
11543,Kingpin,"25,023,434","27,000,000",1996,"-1,976,566"
7972,Before the Devil Knows You're Dead,"25,005,257","18,000,000",2007,"7,005,257"
239,Some Like It Hot,"25,000,000","2,883,848",2059,"22,116,152"
12262,The Hills Have Eyes,"25,000,000","230,000",1977,"24,770,000"
10803,Logan's Run,"25,000,000","9,000,000",1976,"16,000,000"
12273,Singh Is Kinng,"25,000,000","14,000,000",2008,"11,000,000"
